source_dataset,fusion_type,age,monthly_income,debt_ratio,credit_amount,loan_duration_months,late_payment_count,credit_lines,dependents,sex,housing,job,saving_accounts,checking_account,purpose,protected_group,age_group,income_group,risk_bucket,repaid,surname,postcode,state,geography,census_tract,surname_prob_group_a,surname_prob_group_b,tract_prob_group_a,tract_prob_group_b,bisg_prob_group_a,bisg_prob_group_b
give_me_some_credit,gmsc_observed_behavior_enriched_context,56,0.0,5.0,7903.552343904283,19.0,0.0,17.0,2.0,male,rent,3,unknown,moderate,car,male,35 and over,Lower income,good_watch,1,Clark,40252,WY,South Tiffanybury,WY-211533,0.5740435014863152,0.4259564985136848,0.622490188707511,0.37750981129248895,0.6698419487828358,0.3301580512171643
give_me_some_credit,gmsc_observed_behavior_enriched_context,37,17833.0,0.236234159,3420.186372270029,39.0,0.0,10.0,2.0,male,own,2,unknown,unknown,car,male,35 and over,Higher income,observed_good,1,Shaw,09899,DC,Cookland,DC-451852,0.521818179204333,0.47818182079566696,0.479203275539501,0.520796724460499,0.4782797517124316,0.5217202482875684
give_me_some_credit,gmsc_observed_behavior_enriched_context,62,7083.0,0.032326369,596.0368738979371,6.0,0.0,5.0,0.0,male,free,2,unknown,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Walton,19222,IA,Lake Georgechester,IA-599729,0.5899520065247722,0.4100479934752278,0.49199140608894354,0.5080085939110565,0.5598863687327271,0.4401136312672729
give_me_some_credit,gmsc_observed_behavior_enriched_context,79,5400.0,5.0,12155.955410251063,59.0,1.0,32.0,0.0,male,own,3,little,unknown,car,male,35 and over,Higher income,good_watch,1,Sweeney,55920,KY,East Davidhaven,KY-650659,0.5350751052388635,0.4649248947611365,0.6136771779144642,0.3863228220855358,0.6253450152068302,0.37465498479316983
give_me_some_credit,gmsc_observed_behavior_enriched_context,50,4500.0,0.374583426,3807.4574026838186,22.0,0.0,7.0,3.0,male,free,2,unknown,little,car,male,35 and over,Lower income,observed_good,1,Wilson,86970,SD,New Matthew,SD-636799,0.5285368858550767,0.47146311414492326,0.5598585224302737,0.4401414775697263,0.5655777203475628,0.4344222796524371
give_me_some_credit,gmsc_observed_behavior_enriched_context,58,5400.0,5.0,6768.010089267922,30.0,0.0,15.0,0.0,male,own,2,unknown,unknown,business,male,35 and over,Higher income,good_watch,1,Miller,53998,CO,Johnsonchester,CO-299277,0.781307873676987,0.21869212632301305,0.6823286501253812,0.31767134987461876,0.8750939577756754,0.1249060422243245
give_me_some_credit,gmsc_observed_behavior_enriched_context,75,5400.0,5.0,17110.019023540874,32.0,0.0,3.0,0.0,male,own,3,little,little,vacation/others,male,35 and over,Higher income,good_watch,1,Sanchez,58919,IA,North Ronaldstad,IA-813042,0.48747967484046933,0.5125203251595307,0.5210808104139527,0.4789191895860473,0.48581693788701236,0.5141830621129877
give_me_some_credit,gmsc_observed_behavior_enriched_context,50,6833.0,0.053409423,2192.5091360575084,9.0,0.0,11.0,4.0,male,own,2,moderate,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Andersen,55666,OH,Sonyastad,OH-722573,0.7039946892824548,0.2960053107175452,0.44022742493957995,0.5597725750604201,0.6306777208151456,0.36932227918485433
give_me_some_credit,gmsc_observed_behavior_enriched_context,61,5400.0,5.0,7632.454198478463,22.0,0.0,3.0,0.0,male,own,3,unknown,unknown,car,male,35 and over,Higher income,good_watch,1,Vasquez,85023,PA,West Karen,PA-777765,0.6846863067680864,0.3153136932319136,0.6703693289350264,0.32963067106497357,0.801265052811566,0.19873494718843387
give_me_some_credit,gmsc_observed_behavior_enriched_context,54,8667.0,0.198315644,7588.011055607441,21.0,1.0,11.0,0.0,male,free,2,little,unknown,repairs,male,35 and over,Higher income,good_watch,1,Ryan,67006,PA,Joeltown,PA-521067,0.5904093506584649,0.4095906493415351,0.5026446320995224,0.49735536790047763,0.5708224551829033,0.42917754481709675
give_me_some_credit,gmsc_observed_behavior_enriched_context,44,5333.0,0.553618298,1938.4734875267686,15.0,0.0,6.0,0.0,male,own,2,little,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Hill,03931,VA,Ericfurt,VA-903286,0.3473868163550475,0.6526131836449525,0.4453498254119933,0.5546501745880067,0.2806878636981651,0.7193121363018349
give_me_some_credit,gmsc_observed_behavior_enriched_context,36,5400.0,5.0,6517.108958144303,34.0,0.0,11.0,5.0,male,own,3,little,unknown,car,male,35 and over,Higher income,good_watch,1,Hendricks,85352,PA,Cindyshire,PA-450871,0.5431057490362962,0.45689425096370384,0.6471378277675162,0.35286217223248384,0.6655897349337052,0.33441026506629473
give_me_some_credit,gmsc_observed_behavior_enriched_context,72,5277.0,0.545092838,1504.4847598968352,9.0,0.0,12.0,0.0,male,own,0,unknown,moderate,car,male,35 and over,Higher income,observed_good,1,Ray,75160,LA,Deniseview,LA-825194,0.48853052426044535,0.5114694757395546,0.7139097086966355,0.2860902913033645,0.6851484170157214,0.3148515829842787
give_me_some_credit,gmsc_observed_behavior_enriched_context,49,3500.0,0.4493002,4256.393206703253,24.0,5.0,8.0,0.0,male,own,3,rich,unknown,business,male,35 and over,Lower income,observed_bad,0,Clay,35275,WI,Adamtown,WI-283176,0.5420090691440475,0.45799093085595255,0.5619895174275322,0.4380104825724678,0.5809427688374518,0.41905723116254834
give_me_some_credit,gmsc_observed_behavior_enriched_context,46,17100.0,0.444301503,2006.500323676283,12.0,0.0,16.0,0.0,male,own,2,moderate,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Johnson,06969,UT,Anitaberg,UT-322540,0.4337033207612118,0.5662966792387882,0.41948588385804936,0.5805141161419507,0.33566551244474807,0.6643344875552519
give_me_some_credit,gmsc_observed_behavior_enriched_context,59,7620.0,0.575252592,2384.515577752317,11.0,0.0,10.0,1.0,male,rent,1,little,little,car,male,35 and over,Higher income,observed_good,1,Norton,97359,AK,Port Darius,AK-574069,0.6156257949050052,0.38437420509499476,0.7241738881900361,0.27582611180996386,0.7933527429897921,0.20664725701020784
give_me_some_credit,gmsc_observed_behavior_enriched_context,67,5400.0,5.0,7861.688692146177,50.0,0.0,6.0,0.0,male,free,3,little,little,education,male,35 and over,Higher income,good_watch,1,Douglas,41536,PR,Laurashire,PR-600289,0.6384985027111066,0.36150149728889336,0.5852064572724323,0.41479354272756774,0.6946624126274278,0.3053375873725722
give_me_some_credit,gmsc_observed_behavior_enriched_context,56,2490.0,0.835407467,7563.390651037051,24.0,0.0,5.0,0.0,male,own,3,unknown,unknown,car,male,35 and over,Lower income,good_watch,1,Delacruz,75005,PR,Lopeztown,PR-771593,0.6570024302066941,0.34299756979330587,0.5663684577662328,0.4336315422337672,0.6955053222598901,0.3044946777401098
give_me_some_credit,gmsc_observed_behavior_enriched_context,38,5416.0,0.18441942,2937.72605798815,12.0,0.0,11.0,2.0,female,free,1,little,unknown,education,female,35 and over,Higher income,observed_good,1,Anthony,53230,TN,New Heather,TN-367670,0.4217821283615466,0.5782178716384534,0.4115233569527651,0.5884766430472349,0.31774327780645917,0.6822567221935407
give_me_some_credit,gmsc_observed_behavior_enriched_context,59,6177.0,0.573324701,1149.5494491095842,7.0,0.0,26.0,0.0,male,own,2,little,rich,car,male,35 and over,Higher income,observed_good,1,Berry,40113,FM,Murilloberg,FM-885384,0.4340574897953227,0.5659425102046773,0.6755792012309169,0.32442079876908314,0.5931938580546755,0.4068061419453245
give_me_some_credit,gmsc_observed_behavior_enriched_context,45,6541.0,1.162335677,5301.054442532202,13.0,0.0,17.0,0.0,male,rent,2,unknown,unknown,furniture/equipment,male,35 and over,Higher income,good_watch,1,Singleton,63923,ME,Danielside,ME-396806,0.5751681416470785,0.4248318583529215,0.40698411494280806,0.5930158850571919,0.45896574043945715,0.5410342595605429
give_me_some_credit,gmsc_observed_behavior_enriched_context,32,8000.0,0.135733033,528.6361849444296,12.0,0.0,4.0,4.0,male,rent,2,little,moderate,radio/TV,male,Under 35,Higher income,observed_good,1,Whitaker,05141,IL,East Ann,IL-580764,0.7156074322148742,0.2843925677851258,0.3955527128788824,0.6044472871211176,0.6005402861060803,0.39945971389391965
give_me_some_credit,gmsc_observed_behavior_enriched_context,44,2600.0,0.477124183,1406.9739829812797,4.0,0.0,4.0,0.0,male,own,1,little,unknown,car,male,35 and over,Lower income,observed_good,1,Griffin,33053,NC,Johnshire,NC-938749,0.5469389634613534,0.4530610365386466,0.7673408689674976,0.23265913103250235,0.7842551735271631,0.21574482647283696
give_me_some_credit,gmsc_observed_behavior_enriched_context,60,5400.0,5.0,5583.345135580556,41.0,0.0,13.0,0.0,male,own,2,quite rich,unknown,furniture/equipment,male,35 and over,Higher income,good_watch,1,Ray,26765,PA,North Gregoryfurt,PA-585461,0.58522970861121,0.41477029138878996,0.43650916750231655,0.5634908324976835,0.49947723411561645,0.5005227658843836
give_me_some_credit,gmsc_observed_behavior_enriched_context,50,10750.0,0.200074412,2186.637110331893,5.0,0.0,4.0,0.0,female,own,2,little,unknown,education,female,35 and over,Higher income,observed_good,1,Wood,56114,NY,New Amy,NY-713705,0.43650765541180025,0.5634923445881997,0.5751619364249775,0.4248380635750225,0.4891433982202166,0.5108566017797834
give_me_some_credit,gmsc_observed_behavior_enriched_context,37,5500.0,0.008725686,1611.2497447406986,16.0,0.0,4.0,3.0,male,rent,2,unknown,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Hernandez,35449,ID,Robertsbury,ID-917761,0.48965297941042374,0.5103470205895763,0.7054123564105659,0.2945876435894341,0.6771670580955611,0.32283294190443884
give_me_some_credit,gmsc_observed_behavior_enriched_context,51,10957.0,0.311735718,769.270536962767,6.0,0.0,9.0,1.0,female,own,2,little,moderate,radio/TV,female,35 and over,Higher income,observed_good,1,Hensley,22852,WA,Kennethshire,WA-977130,0.5258275938604499,0.47417240613955014,0.48521964358342,0.51478035641658,0.488310828814304,0.511689171185696
give_me_some_credit,gmsc_observed_behavior_enriched_context,40,4500.0,0.303265941,1156.7246376207493,16.0,0.0,6.0,3.0,male,own,2,little,little,furniture/equipment,male,35 and over,Lower income,observed_good,1,Middleton,38388,MO,Smithmouth,MO-549465,0.5293933232661134,0.47060667673388656,0.43427786191015316,0.5657221380898468,0.44084375736535164,0.5591562426346484
give_me_some_credit,gmsc_observed_behavior_enriched_context,48,6473.0,0.003398208,1577.2404702571814,24.0,0.0,1.0,0.0,female,own,1,rich,unknown,radio/TV,female,35 and over,Higher income,observed_good,1,Richards,43087,LA,Kellyborough,LA-475220,0.500352291152933,0.499647708847067,0.5355733380570821,0.46442666194291793,0.5132255089465336,0.48677449105346643
give_me_some_credit,gmsc_observed_behavior_enriched_context,33,1500.0,0.36775483,3394.3185861688985,40.0,0.0,8.0,0.0,male,own,2,little,rich,radio/TV,male,Under 35,Lower income,observed_good,1,Walker,26532,SD,East John,SD-277237,0.5907506857277028,0.40924931427229716,0.7070129815395747,0.2929870184604253,0.7607801291039956,0.23921987089600447
give_me_some_credit,gmsc_observed_behavior_enriched_context,43,2500.0,0.283886445,3165.0079277754985,16.0,0.0,5.0,1.0,male,own,2,quite rich,rich,car,male,35 and over,Lower income,observed_good,1,Mccormick,94236,AR,Anthonyville,AR-583693,0.5747516839138909,0.42524831608610913,0.5810980930669888,0.4189019069330112,0.6312350062420603,0.36876499375793975
give_me_some_credit,gmsc_observed_behavior_enriched_context,51,3000.0,0.525491503,1398.2673183811457,32.0,0.0,11.0,0.0,male,own,2,unknown,unknown,radio/TV,male,35 and over,Lower income,observed_good,1,Davis,20932,WY,Johnsonhaven,WY-926503,0.595785531938774,0.40421446806122596,0.4504255592695461,0.5495744407304539,0.52446913450677,0.4755308654932301
give_me_some_credit,gmsc_observed_behavior_enriched_context,36,1550.0,1.686653772,9492.74844453612,46.0,3.0,10.0,2.0,male,free,2,unknown,unknown,car,male,35 and over,Lower income,good_watch,1,Calderon,03576,MH,Rebeccafort,MH-538403,0.4546994267239909,0.5453005732760091,0.5767281277484109,0.42327187225158913,0.5091556674616116,0.49084433253838844
give_me_some_credit,gmsc_observed_behavior_enriched_context,56,11666.0,0.149395732,878.3168082889108,16.0,0.0,9.0,0.0,female,own,2,little,unknown,car,female,35 and over,Higher income,observed_good,1,Edwards,56884,WY,Rachelhaven,WY-413629,0.36859706436531686,0.6314029356346831,0.2938448934416876,0.7061551065583124,0.18152462963597918,0.818475370364021
give_me_some_credit,gmsc_observed_behavior_enriched_context,64,5400.0,5.0,5943.811113327563,42.0,0.0,9.0,1.0,female,own,1,little,moderate,business,female,35 and over,Higher income,good_watch,1,Wagner,42466,IA,South Tyler,IA-196558,0.45573783933927436,0.5442621606607256,0.3431602054430811,0.6568397945569189,0.28540942905131006,0.7145905709486899
give_me_some_credit,gmsc_observed_behavior_enriched_context,54,5400.0,5.0,8176.853759403094,28.0,0.0,7.0,0.0,male,own,3,little,unknown,car,male,35 and over,Higher income,good_watch,1,Potter,35976,NM,New Erik,NM-450758,0.5381438679738753,0.46185613202612474,0.5089629975051979,0.4910370024948021,0.5244054324116335,0.47559456758836643
give_me_some_credit,gmsc_observed_behavior_enriched_context,67,6327.0,0.3005689,1639.4747618943575,10.0,0.0,16.0,0.0,female,own,2,little,unknown,car,female,35 and over,Higher income,observed_good,1,Webster,95720,MS,Beverlyhaven,MS-313031,0.4077677173280372,0.5922322826719628,0.4673828315185038,0.5326171684814962,0.35551492956923686,0.6444850704307632
give_me_some_credit,gmsc_observed_behavior_enriched_context,26,3500.0,0.001713796,2891.242238154633,19.0,0.0,3.0,0.0,female,own,3,moderate,rich,car,female,Under 35,Lower income,observed_good,1,Marshall,96511,DE,Bennettton,DE-979041,0.4841000296414676,0.5158999703585324,0.3157562358299809,0.6842437641700191,0.28333186229113067,0.7166681377088694
give_me_some_credit,gmsc_observed_behavior_enriched_context,36,4117.0,0.361340457,2575.824907777997,11.0,2.0,4.0,1.0,male,own,2,little,little,furniture/equipment,male,35 and over,Lower income,observed_bad,0,Curry,29981,IA,Andrewsland,IA-574872,0.630821743083404,0.369178256916596,0.5699683140811143,0.43003168591888574,0.6740228293451547,0.3259771706548455
give_me_some_credit,gmsc_observed_behavior_enriched_context,57,2280.0,1.946953091,6263.727243691751,21.0,0.0,12.0,0.0,male,rent,3,unknown,moderate,car,male,35 and over,Lower income,good_watch,1,Mack,18881,NM,Port Michaelbury,NM-223288,0.6587511874153487,0.34124881258465134,0.6025990031205378,0.3974009968794622,0.7277052974299184,0.27229470257008165
give_me_some_credit,gmsc_observed_behavior_enriched_context,67,5400.0,5.0,7554.619889290461,11.0,0.0,3.0,0.0,male,own,1,little,unknown,car,male,35 and over,Higher income,good_watch,1,Caldwell,53975,SC,West Samuelburgh,SC-160636,0.6812261872647156,0.3187738127352844,0.5142330669701829,0.4857669330298171,0.6737799201341622,0.32622007986583784
give_me_some_credit,gmsc_observed_behavior_enriched_context,58,6800.0,0.067784149,4762.027978396376,21.0,0.0,6.0,0.0,male,own,2,unknown,moderate,furniture/equipment,male,35 and over,Higher income,observed_good,1,Lee,83590,PA,East Tiffany,PA-865668,0.4085198336942815,0.5914801663057185,0.2810160335264571,0.7189839664735429,0.19772980475779442,0.8022701952422056
give_me_some_credit,gmsc_observed_behavior_enriched_context,46,2741.0,0.654266958,8305.964231028516,29.0,0.0,13.0,0.0,male,rent,2,unknown,unknown,car,male,35 and over,Lower income,good_watch,1,Nunez,09302,CA,Newtonborough,CA-938314,0.4237001426291575,0.5762998573708424,0.5525346208182086,0.4474653791817914,0.45320877828444456,0.5467912217155555
give_me_some_credit,gmsc_observed_behavior_enriched_context,56,7830.0,0.352190014,1050.0297306008872,11.0,0.0,14.0,0.0,male,own,1,little,moderate,radio/TV,male,35 and over,Higher income,observed_good,1,Smith,39158,NC,Michaelfort,NC-786702,0.5110354606558354,0.4889645393441646,0.7577832135044688,0.24221678649553124,0.7490748571836711,0.25092514281632894
give_me_some_credit,gmsc_observed_behavior_enriched_context,61,11399.0,0.277280702,15163.901080190393,66.0,0.0,18.0,0.0,male,rent,2,little,moderate,business,male,35 and over,Higher income,observed_bad,0,Garner,29422,FM,East Patrick,FM-211459,0.5480286541007376,0.45197134589926236,0.5949267802273848,0.40507321977261523,0.6191755506749635,0.38082444932503645
give_me_some_credit,gmsc_observed_behavior_enriched_context,53,5600.0,0.793429745,7148.348520351627,43.0,0.0,10.0,0.0,female,own,1,little,moderate,business,female,35 and over,Higher income,good_watch,1,Martinez,39609,AL,Lake Nicholas,AL-188456,0.43615819961430113,0.5638418003856989,0.4618748415679156,0.5381251584320844,0.3774008809252198,0.6225991190747802
give_me_some_credit,gmsc_observed_behavior_enriched_context,64,5000.0,0.457708458,469.11933354547847,20.0,0.0,8.0,0.0,male,own,2,little,little,car,male,35 and over,Higher income,observed_good,1,Allen,08189,MN,Karahaven,MN-278182,0.4847360669817451,0.5152639330182549,0.49530602333331974,0.5046939766666803,0.45738361766662444,0.5426163823333755
give_me_some_credit,gmsc_observed_behavior_enriched_context,37,4500.0,0.00777605,2666.04287421283,23.0,0.0,1.0,3.0,male,own,2,unknown,unknown,radio/TV,male,35 and over,Lower income,observed_good,1,Silva,91660,MD,Patriciashire,MD-776022,0.5095581759802628,0.49044182401973724,0.6092541336366518,0.3907458663633482,0.5966164238201658,0.4033835761798342
give_me_some_credit,gmsc_observed_behavior_enriched_context,39,5400.0,5.0,10344.663130764262,46.0,0.0,11.0,0.0,male,free,3,little,moderate,car,male,35 and over,Higher income,good_watch,1,Smith,87762,DC,North Loriview,DC-788788,0.5883313822432503,0.4116686177567497,0.5650130669480601,0.4349869330519399,0.6289174752694546,0.37108252473054537
give_me_some_credit,gmsc_observed_behavior_enriched_context,52,1400.0,0.529621699,10048.473475239964,34.0,1.0,4.0,1.0,male,own,2,little,unknown,car,male,35 and over,Lower income,good_watch,1,Mullen,27731,MS,Tonyhaven,MS-854062,0.4070377553207968,0.5929622446792032,0.6248774367975198,0.37512256320248016,0.5107605831608207,0.48923941683917926
give_me_some_credit,gmsc_observed_behavior_enriched_context,56,637.0,0.0,1522.0073199335977,32.0,0.0,0.0,0.0,male,own,3,unknown,little,education,male,35 and over,Lower income,observed_bad,0,Patel,63213,VI,Walkerside,VI-187240,0.7743357172587103,0.2256642827412897,0.40843978545077664,0.5915602145492234,0.6838472658839999,0.3161527341160001
give_me_some_credit,gmsc_observed_behavior_enriched_context,77,3716.0,0.488835082,1096.720617659117,5.0,0.0,14.0,1.0,female,own,2,little,little,car,female,35 and over,Lower income,observed_good,1,Farrell,09832,MP,Crosbyhaven,MP-237892,0.46209935433842997,0.53790064566157,0.47456029482512985,0.5254397051748702,0.4146513335229172,0.5853486664770826
